Participant ID,Age,County,Marital Status,Education Level,Occupation,Monthly Income,Monthly Savings,Savings Group Member,Owns Business,Business Type,Main Business Challenge,Smartphone Access,Internet Access,Number of Dependents,Monthly Health Expenses,Health Insurance,Caregiving in hours/Week,Training Received
679205,44,Nakuru,Married,KCSE,Casual Labour,12284,2200,Yes,No,Agriculture,No Challenge,No,No,4,1701,No,55,No
323810,52,Nairobi,Married,KCSE,Casual Labour,21759,0,No,Yes,Agriculture,Poor infrastructure,Yes,Yes,3,1392,No,24,No
196646,30,Kakamega,Married,KCSE,Farmer,26260,3200,Yes,No,Agriculture,No Challenge,Yes,No,1,1198,No,44,Yes
445266,46,Nakuru,Married,KCSE,Farmer,30914,2100,Yes,Yes,fashion,Low Customers,Yes,Yes,4,2116,Yes,28,No
910951,33,Nairobi,Married,KCSE,Casual Labour,11854,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1803,No,25,No
590025,28,Kisumu,Married,KCSE,Vendor,23874,3500,No,No,Agriculture,No Challenge,Yes,Yes,3,1419,No,42,No
580703,30,Nairobi,Married,Diploma,Small Business,29561,4900,Yes,No,Agriculture,No Challenge,No,No,4,1108,Yes,51,No
443054,55,Nairobi,Married,KCSE,Small Business,24670,0,No,No,Agriculture,No Challenge,No,No,1,1688,No,34,No
957756,33,Kisii,Single,KCSE,Farmer,19834,3000,Yes,Yes,fashion,High Competition,Yes,Yes,8,1691,No,29,No
367552,29,Narok,Married,Certificate,beauty,38308,3400,Yes,No,Agriculture,No Challenge,Yes,No,4,2713,Yes,60,No
159379,43,Mombasa,Married,KCSE,Small Business,32879,3100,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1373,No,27,No
125053,55,Kisii,Married,Graduate,Civil servant,42997,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1431,Yes,56,Yes
502662,38,Kisii,Married,KCSE,Casual Labour,24859,3400,Yes,No,Agriculture,No Challenge,Yes,Yes,4,2626,Yes,59,No
756282,42,Narok,Married,Diploma,corperative worker,42639,7000,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1304,Yes,55,No
198723,29,Narok,Married,KCSE,Farmer,25926,2100,Yes,No,Agriculture,No Challenge,No,No,3,2258,Yes,47,No
675644,43,Mombasa,Divorced,KCSE,Casual Labour,18465,1600,Yes,No,Agriculture,No Challenge,Yes,No,2,2283,No,40,No
372933,46,Kakamega,Divorced,KCSE,Vendor,21845,0,No,No,Agriculture,No Challenge,No,No,3,1469,No,46,No
984152,46,Kisumu,Married,Graduate,Civil servant,50715,1300,No,Yes,Retail,Poor infrastructure,Yes,Yes,4,1616,No,31,No
953088,40,Nakuru,Married,KCSE,Vendor,14169,1100,No,No,Agriculture,No Challenge,No,No,5,2485,No,40,No
930460,40,Nairobi,Married,KCSE,Vendor,28899,0,No,No,Agriculture,No Challenge,No,No,4,1956,Yes,46,Yes
950916,33,Nakuru,Divorced,Certificate,beauty,18224,1800,Yes,Yes,Agriculture,High Competition,Yes,Yes,5,2308,Yes,47,No
313942,32,Machakos,Married,Certificate,fashion,20229,0,No,No,Agriculture,No Challenge,Yes,Yes,2,1794,Yes,27,Yes
364480,52,Kakamega,Married,Graduate,Civil servant,37324,7200,No,No,Agriculture,No Challenge,Yes,Yes,5,1253,Yes,57,No
465821,63,Machakos,Married,Graduate,Small Business,47737,0,No,No,Agriculture,No Challenge,Yes,Yes,2,1824,No,38,No
954211,63,Nairobi,Married,KCSE,Small Business,37531,7000,Yes,No,Agriculture,No Challenge,Yes,No,2,1166,Yes,39,No
381173,56,Narok,Married,KCSE,Farmer,18405,0,No,Yes,Agriculture,High Taxes,Yes,No,4,1578,No,54,Yes
945633,47,Nairobi,Married,KCSE,Casual Labour,10118,1900,Yes,Yes,fashion,High Taxes,No,No,1,1357,No,31,No
132265,50,Kisumu,Married,KCSE,Small Business,31094,1300,No,Yes,Agriculture,High Taxes,Yes,Yes,2,1681,No,51,Yes
465060,39,Nakuru,Married,Certificate,Shop Attendant,22897,0,No,No,Agriculture,No Challenge,No,No,5,1304,No,27,No
343322,48,Mombasa,Single,Certificate,beauty,21151,2100,Yes,No,Agriculture,No Challenge,No,No,6,1660,Yes,23,Yes
274944,43,Wajir,Married,KCSE,Farmer,23305,0,No,No,Agriculture,No Challenge,No,No,4,1183,No,20,No
670485,44,Wajir,Married,KCSE,Casual Labour,10090,700,Yes,No,Agriculture,No Challenge,No,No,4,1569,No,58,No
548396,52,Mombasa,Married,Diploma,corperative worker,43035,3200,Yes,No,Agriculture,No Challenge,Yes,Yes,7,1655,Yes,47,No
254782,39,Narok,Married,KCPE,Farmer,19754,0,No,No,Agriculture,No Challenge,Yes,Yes,7,1463,No,34,No
784846,40,Wajir,Married,KCPE,Unemployed,4764,800,Yes,No,Agriculture,No Challenge,No,No,2,2651,No,30,No
171907,60,Narok,Married,Certificate,Shop Attendant,18043,2200,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1541,Yes,40,Yes
302967,30,Kisii,Married,KCSE,Vendor,18549,2400,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1918,No,38,No
950867,44,Kisumu,Married,Certificate,Small Business,31210,3300,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1529,Yes,46,No
402775,59,Kakamega,Married,KCSE,Vendor,20501,3100,Yes,No,Agriculture,No Challenge,No,No,2,2217,Yes,31,No
491182,47,Nakuru,Married,KCPE,Unemployed,3188,0,No,Yes,Agriculture,High Competition,No,No,3,2028,No,30,No
856892,46,Nakuru,Married,KCSE,Casual Labour,13433,0,No,No,Agriculture,No Challenge,No,No,4,2200,No,38,No
382247,38,Nairobi,Married,KCSE,Unemployed,4019,700,No,No,Agriculture,No Challenge,No,No,7,1403,No,58,No
164772,40,Nairobi,Married,KCSE,Small Business,37562,0,No,No,Agriculture,No Challenge,Yes,Yes,2,1604,Yes,20,No
226108,56,Nairobi,Married,Certificate,beauty,18037,3200,Yes,No,Agriculture,No Challenge,Yes,No,5,1449,Yes,29,No
114382,46,Machakos,Married,Diploma,Shop Attendant,18064,0,No,No,Agriculture,No Challenge,Yes,Yes,6,2059,No,45,No
184291,45,Nairobi,Married,KCSE,Unemployed,4012,0,No,No,Agriculture,No Challenge,No,No,4,2018,No,50,No
463339,32,Narok,Single,KCSE,Small Business,34768,2200,Yes,No,Agriculture,No Challenge,Yes,Yes,1,2727,Yes,33,No
759116,26,Mombasa,Married,Diploma,Small Business,35591,0,No,No,Agriculture,No Challenge,No,No,9,2458,Yes,55,Yes
382753,63,Kisii,Married,Diploma,Shop Attendant,21345,0,No,Yes,Agriculture,No Capital,Yes,Yes,4,2564,No,23,No
247550,41,Kakamega,Married,Certificate,Shop Attendant,19384,1000,Yes,No,Agriculture,No Challenge,Yes,No,3,1876,Yes,38,Yes
332050,47,Narok,Widowed,KCSE,Small Business,31656,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1385,No,55,No
532882,31,Narok,Married,KCSE,Farmer,14621,0,No,No,Agriculture,No Challenge,No,No,2,2552,No,49,No
437827,49,Machakos,Single,Certificate,Shop Attendant,16736,0,No,No,Agriculture,No Challenge,Yes,Yes,2,2383,No,53,Yes
592313,60,Narok,Married,KCSE,Small Business,41702,0,No,Yes,fashion,Low Customers,Yes,No,1,1673,Yes,57,No
486858,46,Kisumu,Married,Certificate,Shop Attendant,25899,1300,No,Yes,Agriculture,No Capital,No,No,3,1842,No,45,No
754618,33,Nairobi,Married,KCSE,Farmer,23952,0,No,No,Agriculture,No Challenge,Yes,Yes,6,1313,Yes,40,No
695603,46,Nakuru,Married,KCSE,Unemployed,2316,0,No,No,Agriculture,No Challenge,No,No,4,1625,No,38,No
964266,52,Kisumu,Married,KCSE,Small Business,31735,0,No,No,Agriculture,No Challenge,Yes,Yes,4,2232,Yes,31,No
488349,42,Kisii,Married,KCPE,Farmer,23252,4500,Yes,No,Agriculture,No Challenge,Yes,Yes,1,2736,Yes,46,No
114153,57,Kisii,Married,KCPE,Vendor,19212,3100,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1756,No,54,No
700613,48,Kisii,Married,Diploma,Shop Attendant,22629,1700,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1533,No,31,Yes
340773,58,Nairobi,Married,KCSE,Small Business,15829,2200,Yes,No,Agriculture,No Challenge,Yes,No,6,2177,Yes,26,No
155318,48,Narok,Single,KCSE,Small Business,23250,1300,No,Yes,Agriculture,Poor infrastructure,Yes,Yes,3,2339,No,60,No
494030,34,Kisii,Married,KCSE,Farmer,25468,3700,Yes,No,Agriculture,No Challenge,No,No,2,1955,No,36,Yes
477177,40,Kakamega,Divorced,KCSE,Small Business,42368,7400,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1754,Yes,28,No
176077,36,Nakuru,Married,KCSE,Farmer,27599,0,No,No,Agriculture,No Challenge,No,No,4,2434,Yes,36,No
976906,59,Narok,Married,Certificate,fashion,29892,0,No,Yes,Agriculture,Low Customers,No,No,1,2014,No,33,No
233515,52,Machakos,Married,Diploma,Shop Attendant,16227,0,No,No,Agriculture,No Challenge,Yes,No,2,1031,No,52,No
306988,49,Nairobi,Single,Diploma,corperative worker,43216,0,No,No,Agriculture,No Challenge,Yes,Yes,5,2709,No,30,Yes
959751,39,Mombasa,Married,KCSE,Small Business,16980,1700,No,Yes,beauty,Low Customers,No,No,1,2073,No,41,No
225885,44,Kisumu,Widowed,KCSE,Small Business,31503,2100,Yes,Yes,Agriculture,Poor infrastructure,Yes,Yes,6,1754,Yes,42,No
996209,52,Nyeri,Married,Diploma,Civil servant,45122,0,Yes,No,Agriculture,No Challenge,Yes,No,6,1123,No,44,No
641656,44,Kisumu,Single,KCSE,Small Business,29859,4100,Yes,No,Agriculture,No Challenge,Yes,No,3,1213,Yes,41,Yes
770688,37,Kisii,Single,KCSE,Vendor,27773,3900,Yes,No,Agriculture,No Challenge,Yes,Yes,5,2690,No,56,No
288014,47,Nakuru,Single,Diploma,Small Business,26170,0,No,No,Agriculture,No Challenge,Yes,Yes,7,2217,No,32,No
191751,29,Machakos,Married,Diploma,Civil servant,41614,5200,Yes,No,Agriculture,No Challenge,Yes,Yes,7,1311,Yes,42,No
330203,40,Narok,Married,KCSE,Unemployed,1552,0,No,No,Agriculture,No Challenge,No,Yes,4,2130,No,36,No
913738,44,Kakamega,Married,KCSE,Unemployed,1515,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1415,No,57,No
795275,34,Wajir,Married,KCSE,Farmer,20412,2100,Yes,Yes,Retail,Low Customers,No,No,4,1645,Yes,20,No
923651,65,Kisumu,Married,KCSE,Farmer,24471,3700,No,No,Agriculture,No Challenge,Yes,Yes,5,1782,No,33,Yes
311951,37,Wajir,Married,KCSE,Small Business,29658,0,No,No,Agriculture,No Challenge,No,No,4,2463,No,28,No
605155,34,Narok,Married,KCSE,Vendor,24485,0,No,Yes,Casual jobs,Poor infrastructure,No,No,1,1228,No,49,No
295716,36,Nakuru,Widowed,KCSE,Farmer,17597,2600,Yes,No,Agriculture,No Challenge,No,No,4,1366,No,44,No
684567,52,Wajir,Married,Certificate,Shop Attendant,20647,0,No,No,Agriculture,No Challenge,No,No,4,2172,No,51,No
415172,42,Kisumu,Married,Certificate,Small Business,32060,4500,No,No,Agriculture,No Challenge,Yes,No,3,2891,Yes,43,No
990695,46,Mombasa,Married,Certificate,Shop Attendant,22043,0,No,No,Agriculture,No Challenge,Yes,No,3,2180,No,51,No
100126,27,Nyeri,Married,KCSE,Small Business,26051,3900,Yes,No,Agriculture,No Challenge,No,No,2,2183,No,33,No
938761,28,Wajir,Married,KCSE,Casual Labour,16000,0,No,Yes,Retail,Low Customers,Yes,Yes,3,1812,No,26,No
127632,43,Mombasa,Single,KCPE,Unemployed,578,100,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1597,No,48,No
600315,54,Mombasa,Married,KCSE,Small Business,39621,0,No,Yes,Retail,High Taxes,Yes,Yes,2,1376,Yes,29,No
820670,57,Kisii,Widowed,Graduate,Civil servant,34997,0,No,No,Agriculture,No Challenge,Yes,Yes,4,1426,Yes,38,No
209945,32,Nyeri,Married,Certificate,fashion,14469,1000,No,No,Agriculture,No Challenge,No,No,3,1707,No,33,Yes
350869,59,Kisumu,Married,KCSE,Unemployed,3112,500,No,No,Agriculture,No Challenge,No,No,5,1914,No,30,No
841426,42,Machakos,Single,KCPE,Farmer,17770,0,No,Yes,Casual jobs,High Taxes,Yes,Yes,5,2366,No,58,No
598716,55,Narok,Married,KCSE,Casual Labour,14471,1900,Yes,No,Agriculture,No Challenge,No,No,6,1494,No,45,No
275399,34,Machakos,Single,KCSE,Small Business,18452,3300,Yes,No,Agriculture,No Challenge,No,No,2,1650,No,58,No
562120,60,Wajir,Married,KCSE,Unemployed,1931,200,Yes,No,Agriculture,No Challenge,No,No,3,2102,No,60,No
234869,52,Nyeri,Married,KCSE,Small Business,18945,1300,No,No,Agriculture,No Challenge,Yes,Yes,2,1261,No,33,No
278954,61,Wajir,Married,KCSE,Small Business,22652,0,No,No,Agriculture,No Challenge,Yes,Yes,2,1525,No,43,No
769078,49,Nyeri,Married,Certificate,Shop Attendant,21994,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1856,No,28,No
134560,41,Kisumu,Married,KCSE,Small Business,29913,0,No,No,Agriculture,No Challenge,No,No,3,2050,No,58,No
963021,61,Narok,Married,Diploma,Civil servant,42337,2900,No,Yes,Agriculture,Poor infrastructure,Yes,Yes,4,1699,No,45,No
384260,39,Narok,Divorced,KCSE,Farmer,16818,2100,No,No,Agriculture,No Challenge,No,No,2,2367,Yes,32,No
232717,40,Kisumu,Married,Diploma,Civil servant,68332,11000,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1883,Yes,27,Yes
278595,50,Kakamega,Single,KCSE,Small Business,35149,4000,Yes,Yes,Casual jobs,Low Customers,Yes,Yes,3,1977,Yes,34,No
748373,52,Mombasa,Married,KCSE,Small Business,19064,1200,Yes,No,Agriculture,No Challenge,No,No,4,1520,Yes,58,Yes
479862,60,Nyeri,Married,KCSE,Small Business,11483,2300,Yes,No,Agriculture,No Challenge,No,No,1,1579,No,46,No
905688,36,Nairobi,Married,KCSE,Casual Labour,9740,600,Yes,No,Agriculture,No Challenge,No,No,3,1201,No,22,No
594592,53,Nairobi,Married,KCSE,Casual Labour,17456,1700,Yes,No,Agriculture,No Challenge,Yes,Yes,7,1273,No,45,No
200158,51,Mombasa,Married,KCPE,Farmer,15699,2500,Yes,Yes,Agriculture,High Competition,No,No,1,2670,No,60,No
808533,30,Wajir,Married,Diploma,Civil servant,44572,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1838,No,44,No
268502,42,Nyeri,Married,KCSE,Casual Labour,11817,1000,Yes,No,Agriculture,No Challenge,No,No,3,1348,No,49,Yes
532498,39,Nakuru,Single,KCSE,Farmer,15436,2900,No,No,Agriculture,No Challenge,Yes,No,2,1562,No,49,Yes
430388,39,Narok,Married,KCSE,Farmer,14052,0,No,No,Agriculture,No Challenge,No,No,5,1952,No,45,Yes
767054,65,Machakos,Widowed,KCSE,Small Business,30367,2900,No,No,Agriculture,No Challenge,Yes,Yes,4,2348,Yes,38,Yes
418408,48,Nakuru,Single,Diploma,Civil servant,52874,0,No,No,Agriculture,No Challenge,Yes,Yes,8,1256,Yes,46,No
568276,51,Machakos,Married,Graduate,Civil servant,32152,2500,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1720,Yes,24,No
157545,64,Narok,Married,KCPE,Unemployed,2103,400,Yes,Yes,Agriculture,High Taxes,No,No,4,1261,Yes,58,Yes
611411,41,Nairobi,Married,KCSE,Casual Labour,22043,0,No,No,Agriculture,No Challenge,No,Yes,3,1729,No,52,Yes
925656,54,Kisumu,Widowed,Diploma,Small Business,25972,3500,Yes,Yes,Retail,High Competition,No,No,3,2086,No,35,No
984377,43,Nairobi,Divorced,KCSE,Small Business,33249,5800,Yes,Yes,fashion,No Capital,Yes,Yes,3,2175,Yes,44,Yes
113224,57,Kisii,Married,Certificate,Small Business,34876,5600,Yes,No,Agriculture,No Challenge,Yes,Yes,6,1524,No,57,No
140738,36,Wajir,Married,Graduate,corperative worker,30391,1300,No,No,Agriculture,No Challenge,Yes,Yes,3,1517,No,22,No
950163,61,Mombasa,Married,Certificate,Small Business,25747,3600,No,No,Agriculture,No Challenge,Yes,Yes,4,2810,No,42,No
280760,37,Nairobi,Married,KCSE,Vendor,21937,3800,Yes,No,Agriculture,No Challenge,Yes,No,4,1341,No,32,No
863978,40,Kisumu,Married,Diploma,Civil servant,43454,2900,Yes,Yes,Casual jobs,Poor infrastructure,Yes,Yes,6,1968,Yes,41,Yes
566725,52,Kisumu,Married,Graduate,Small Business,13697,0,No,No,Agriculture,No Challenge,No,No,3,2110,No,21,No
763937,42,Machakos,Single,Certificate,Small Business,21884,3100,Yes,Yes,food Vendoring,Low Customers,Yes,No,3,2175,No,57,Yes
632358,47,Kisumu,Divorced,KCSE,Unemployed,5527,700,No,No,Agriculture,No Challenge,Yes,Yes,3,1999,Yes,35,Yes
226161,43,Nyeri,Married,Graduate,Civil servant,62646,0,No,No,Agriculture,No Challenge,Yes,Yes,9,1675,No,52,No
632954,51,Wajir,Single,Graduate,Small Business,29566,0,No,No,Agriculture,No Challenge,No,No,2,1344,No,20,Yes
944193,37,Kisii,Single,KCSE,Civil servant,41604,3400,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1866,Yes,27,No
398512,30,Nairobi,Married,KCSE,Small Business,27478,1300,Yes,No,Agriculture,No Challenge,No,No,2,1889,Yes,38,No
762143,39,Nyeri,Married,Certificate,beauty,19960,1000,Yes,Yes,Casual jobs,Low Customers,Yes,No,5,1978,Yes,32,No
666202,44,Nairobi,Married,Certificate,fashion,18403,0,No,No,Agriculture,No Challenge,Yes,Yes,6,2533,No,47,No
301579,35,Kakamega,Married,KCSE,Casual Labour,14986,0,No,Yes,Casual jobs,Poor infrastructure,Yes,Yes,6,1702,No,27,No
752026,41,Kisii,Married,KCSE,Small Business,34183,4300,Yes,No,Agriculture,No Challenge,Yes,Yes,2,2647,No,41,No
871253,42,Kisumu,Married,Certificate,Small Business,16901,0,No,No,Agriculture,No Challenge,No,No,4,1463,Yes,42,No
604471,30,Kakamega,Single,Diploma,corperative worker,59911,0,No,No,Agriculture,No Challenge,Yes,Yes,5,1504,Yes,30,Yes
429670,47,Machakos,Married,Diploma,Civil servant,37304,5400,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1355,No,30,No
906388,57,Kakamega,Married,KCSE,Vendor,19705,0,No,No,Agriculture,No Challenge,Yes,No,2,1274,Yes,59,No
318967,34,Nakuru,Married,KCSE,Farmer,25058,2200,Yes,No,Agriculture,No Challenge,Yes,Yes,1,1731,Yes,40,No
932672,47,Machakos,Married,KCSE,Small Business,22267,1800,Yes,No,Agriculture,No Challenge,Yes,No,5,1952,No,52,No
483152,49,Kisii,Divorced,Diploma,Small Business,24101,2700,No,Yes,Casual jobs,High Competition,Yes,Yes,2,1650,No,35,No
194270,42,Wajir,Married,KCPE,Farmer,12470,1600,Yes,No,Agriculture,No Challenge,No,No,3,1840,No,59,No
891189,50,Nakuru,Married,Certificate,fashion,38282,0,No,No,Agriculture,No Challenge,Yes,No,3,1659,Yes,24,Yes
643385,42,Nairobi,Single,Certificate,Shop Attendant,19473,0,No,Yes,Casual jobs,No Capital,No,No,2,1211,No,50,Yes
765755,44,Mombasa,Married,Diploma,Civil servant,32607,0,No,Yes,Agriculture,No Capital,Yes,No,3,1417,Yes,33,No
247313,25,Mombasa,Single,KCSE,Vendor,23614,1300,No,No,Agriculture,No Challenge,No,No,6,1518,No,25,No
990324,50,Nakuru,Married,Certificate,beauty,22043,0,No,No,Agriculture,No Challenge,Yes,No,8,1953,No,47,No
258768,44,Wajir,Married,Graduate,Civil servant,32053,1900,No,No,Agriculture,No Challenge,Yes,No,4,2363,Yes,37,No
346726,29,Nyeri,Widowed,Certificate,Small Business,27160,0,No,Yes,Retail,No Capital,No,No,5,1426,No,41,No
956912,41,Mombasa,Married,KCPE,Vendor,18349,0,No,No,Agriculture,No Challenge,Yes,No,6,1475,No,25,No
670451,64,Nakuru,Married,KCSE,Casual Labour,11290,0,No,No,Agriculture,No Challenge,No,No,1,2075,No,31,No
119816,42,Kisii,Married,Diploma,corperative worker,44450,0,No,No,Agriculture,No Challenge,Yes,No,7,2637,No,58,No
414997,59,Wajir,Single,Certificate,beauty,29458,5800,Yes,No,Agriculture,No Challenge,No,No,3,1571,No,34,No
255989,51,Wajir,Married,Certificate,fashion,11518,900,No,No,Agriculture,No Challenge,No,No,3,1615,No,43,No
721019,46,Nyeri,Married,Graduate,Civil servant,34784,5600,Yes,No,Agriculture,No Challenge,Yes,Yes,6,1412,No,35,No
776926,53,Machakos,Married,KCSE,Farmer,29003,3900,Yes,No,Agriculture,No Challenge,Yes,Yes,5,1763,Yes,22,No
306524,56,Kisumu,Single,Certificate,Shop Attendant,18936,2300,No,Yes,Agriculture,Low Customers,Yes,No,9,1829,No,40,No
687111,43,Mombasa,Single,KCPE,Farmer,15420,0,No,No,Agriculture,No Challenge,Yes,Yes,3,1396,No,35,No
251878,44,Kisumu,Married,KCSE,Farmer,25439,1500,No,Yes,Agriculture,Low Customers,Yes,Yes,7,1473,No,37,No
830880,42,Kisumu,Married,KCSE,Farmer,26900,0,No,Yes,Casual jobs,High Competition,Yes,Yes,3,1449,No,49,No
626047,63,Kisii,Married,Diploma,corperative worker,38787,4800,Yes,Yes,Agriculture,No Capital,Yes,No,6,1912,Yes,20,No
881452,50,Nairobi,Married,Diploma,Civil servant,52050,8300,No,No,Agriculture,No Challenge,Yes,No,7,2069,Yes,31,No
535165,31,Kisumu,Divorced,KCSE,Vendor,20389,0,No,No,Agriculture,No Challenge,Yes,No,2,1556,No,22,Yes
978806,56,Wajir,Married,KCSE,Casual Labour,17895,1100,No,No,Agriculture,No Challenge,Yes,Yes,3,2161,No,59,Yes
233554,44,Nyeri,Married,Certificate,Shop Attendant,23231,3500,Yes,No,Agriculture,No Challenge,No,No,7,2477,Yes,25,No
910874,31,Nyeri,Married,Certificate,Shop Attendant,21442,4000,No,No,Agriculture,No Challenge,Yes,Yes,2,1797,Yes,48,No
551282,46,Narok,Married,Certificate,Shop Attendant,26924,0,No,Yes,fashion,High Taxes,Yes,Yes,3,2479,No,55,No
193501,42,Nairobi,Married,Graduate,Civil servant,57640,7700,Yes,Yes,Retail,High Taxes,Yes,Yes,3,1941,No,22,No
364223,57,Machakos,Married,Diploma,corperative worker,39355,0,No,No,Agriculture,No Challenge,Yes,No,6,1442,Yes,48,No
159676,36,Wajir,Married,KCSE,Small Business,40938,7600,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1506,No,20,No
841804,44,Wajir,Married,KCSE,Small Business,25334,0,No,Yes,Retail,High Taxes,Yes,Yes,2,1891,No,30,No
273532,46,Narok,Married,KCSE,Small Business,33882,4700,Yes,Yes,fashion,High Taxes,Yes,Yes,4,1474,No,58,No
714685,30,Kakamega,Married,Diploma,Shop Attendant,24270,0,No,Yes,Retail,Low Customers,No,No,2,1060,No,32,No
697135,64,Narok,Married,KCSE,Farmer,19216,3300,Yes,No,Agriculture,No Challenge,Yes,Yes,4,1509,Yes,54,No
717895,45,Kisumu,Married,Certificate,fashion,14651,2300,Yes,No,Agriculture,No Challenge,No,No,3,1226,Yes,60,No
320178,39,Nakuru,Married,KCPE,Casual Labour,21842,3900,Yes,No,Agriculture,No Challenge,Yes,No,2,2446,No,40,No
249521,44,Nyeri,Divorced,Diploma,Civil servant,33076,0,Yes,No,Agriculture,No Challenge,Yes,No,3,2030,No,49,No
526752,56,Narok,Married,Certificate,beauty,22092,1500,Yes,No,Agriculture,No Challenge,Yes,Yes,2,1171,Yes,40,Yes
688365,39,Kisumu,Widowed,KCSE,Farmer,21644,4200,No,No,Agriculture,No Challenge,Yes,Yes,6,1219,No,30,No
924690,36,Mombasa,Married,KCSE,Small Business,19619,0,No,No,Agriculture,No Challenge,Yes,Yes,2,1169,Yes,20,No
803662,34,Nairobi,Married,KCSE,Farmer,26543,5100,Yes,Yes,Agriculture,Low Customers,Yes,Yes,2,2219,No,29,No
357009,39,Wajir,Married,Diploma,Civil servant,38530,2300,No,No,Agriculture,No Challenge,Yes,Yes,5,2198,No,21,Yes
237717,53,Kakamega,Single,Certificate,beauty,41643,8300,Yes,No,Agriculture,No Challenge,Yes,Yes,6,2112,No,51,No
481915,44,Nairobi,Married,Certificate,fashion,36798,5300,No,Yes,Retail,High Taxes,Yes,Yes,6,1387,No,37,No
662288,37,Kisumu,Divorced,KCSE,Unemployed,3643,500,Yes,Yes,Agriculture,High Competition,No,No,2,2799,No,36,No
651025,35,Nairobi,Married,KCSE,Vendor,20966,1500,Yes,Yes,Retail,High Competition,Yes,Yes,4,2319,No,59,No
897917,40,Mombasa,Single,KCSE,Small Business,28950,5500,Yes,No,Agriculture,No Challenge,Yes,No,3,1964,No,54,No
400709,61,Nairobi,Single,KCSE,Unemployed,2593,400,Yes,No,Agriculture,No Challenge,No,No,3,2020,No,51,No
951587,40,Nakuru,Married,KCSE,Small Business,25183,2500,No,No,Agriculture,No Challenge,No,No,4,1640,No,26,No
286240,66,Kisii,Married,KCSE,Farmer,28079,0,No,No,Agriculture,No Challenge,No,No,6,1865,No,55,No
676775,44,Kisumu,Married,KCSE,Small Business,29944,2100,Yes,Yes,Casual jobs,High Taxes,Yes,Yes,6,1597,Yes,55,No
374486,35,Narok,Single,Certificate,beauty,33073,0,No,No,Agriculture,No Challenge,Yes,Yes,4,2074,No,57,No
410914,43,Narok,Married,KCSE,Vendor,17008,2700,Yes,No,Agriculture,No Challenge,Yes,Yes,4,2615,No,57,Yes
178623,50,Machakos,Married,Certificate,Shop Attendant,15148,1100,Yes,No,Agriculture,No Challenge,No,No,4,2689,Yes,51,No
465321,65,Wajir,Married,KCSE,Vendor,17196,3200,Yes,No,Agriculture,No Challenge,Yes,Yes,3,1503,Yes,24,No
962061,29,Nyeri,Married,KCSE,Vendor,24636,3200,No,No,Agriculture,No Challenge,No,No,3,2272,No,39,No
